id,amount_paise,status,failure_reason,customer_ref,previous_successful_payments,previous_recovery_attempts,customer_tenure_days,previous_failed_payments,average_order_value,time_since_last_successful_payment_hours,time_since_last_recovery_attempt_hours,checkout_duration_seconds,payment_method,ground_truth_recoverable,ground_truth_outcome,ground_truth_recovered_amount,created_at
a22c229e-9491-45fc-bdad-27830e32a11a,1133689,abandoned_checkout,customer_abandoned,cust_93110dca9977008d,0,0,14,0,174196,,,484,card,False,not_recovered,0,2026-07-31 14:12:56+00:00
1207b70c-6edb-4549-b286-41b4c66bf2eb,514046,failed,card_declined,cust_71ac3c890bef196a,0,0,5,2,60308,,,105,netbanking,True,recovered,514046,2026-07-31 14:46:13+00:00
106e247d-f71b-49fa-bfce-48ed2980fec2,1879792,failed,otp_timeout,cust_bbe3d2fd05849116,0,0,52,2,218401,,,273,netbanking,True,recovered,1879792,2026-07-31 15:37:40+00:00
a2ee3d69-0a57-4bcf-8b5a-a5f7bf6aa324,183242,abandoned_checkout,customer_abandoned,cust_4a9cae88cb65ba89,0,0,7,0,283034,,,159,netbanking,True,recovered,183242,2026-07-31 15:47:54+00:00
742f7e8b-3232-4db6-9ee7-ddb340193f6f,19595,failed,otp_timeout,cust_975d6897da1b09a1,0,0,46,1,26714,,,325,card,True,recovered,19595,2026-07-31 16:09:42+00:00
055ffddb-1766-4cf9-ac94-338c9034cf3f,608705,succeeded,,cust_repeat_116,9,0,402,0,149301,11,,172,card,False,not_recovered,0,2026-07-31 17:08:21+00:00
882bc11f-7ac8-488f-ac68-08d1fc49fed7,1714147,succeeded,,cust_repeat_101,8,1,624,3,28769,95,12,63,netbanking,False,not_recovered,0,2026-07-31 17:27:17+00:00
a2e649c5-dd7a-4a50-a7ce-69b9fa6b3326,367976,failed,otp_timeout,cust_fab431542ee2496e,0,0,29,0,17543,,,188,netbanking,False,not_recovered,0,2026-07-31 19:31:47+00:00
998d1845-bd78-4440-9874-03fdd56cac1a,1824118,succeeded,,cust_a2daf1e964371485,0,0,43,1,148971,,,135,netbanking,False,not_recovered,0,2026-07-31 20:27:43+00:00
e875b537-db5d-42e4-a16a-c2d0d3183c94,1979386,abandoned_checkout,customer_abandoned,cust_3dd67813842bc68a,0,1,55,0,227895,,55,470,card,True,recovered,1979386,2026-07-31 20:37:37+00:00
abbe0aa9-0d48-4663-bd25-70c820955049,1612328,failed,network_error,cust_cb557ab0b46f95f1,0,1,3,0,131961,,155,132,card,True,recovered,1612328,2026-07-31 22:38:35+00:00
798f1fc2-0d9f-4118-bcf6-82f552ebaa34,1576564,failed,network_error,cust_7fdb03cfdf3ffc46,0,0,59,1,133830,,,241,netbanking,True,recovered,1576564,2026-07-31 23:12:25+00:00
d59aa963-a34d-4e2a-a115-ddb34e6afc94,1537567,abandoned_checkout,customer_abandoned,cust_b325c7230b04451f,0,0,18,2,187476,,,425,card,False,not_recovered,0,2026-07-31 23:17:43+00:00
9e5090b6-33d0-439b-8947-c98ab2ef08e0,1685504,failed,network_error,cust_repeat_130,10,0,427,1,585185,142,,62,upi,True,recovered,1685504,2026-08-01 00:14:33+00:00
fb64d038-17e6-4b58-9308-1510e778f4a6,1955119,failed,insufficient_funds,cust_6d6286226e44609a,0,0,41,0,130171,,,21,netbanking,True,recovered,1955119,2026-08-01 00:43:49+00:00
04677df0-06d7-4fe0-90b9-558348d3edf3,1496128,failed,network_error,cust_d4e8a32c0be13b55,0,0,49,0,117534,,,123,upi,True,recovered,1496128,2026-08-01 04:11:23+00:00
903ce8d8-44e7-4d4b-bba5-e1f7c4620423,935465,failed,otp_timeout,cust_32d2553a17cabd21,0,0,50,0,168700,,,82,upi,True,recovered,935465,2026-08-01 04:50:07+00:00
6188bd06-50e2-4a5f-9d62-907806d6cc59,1053619,succeeded,,cust_9152bf4624a4856a,0,0,21,0,214618,,,38,card,False,not_recovered,0,2026-08-01 04:59:33+00:00
7e0e1920-714c-4938-a2f0-17646e472965,52828,failed,network_error,cust_repeat_178,8,2,234,10,523797,86,115,289,netbanking,True,recovered,52828,2026-08-01 05:24:39+00:00
d835db2c-b4e7-4dc6-9b2f-5e0fb72a6f67,237592,failed,card_declined,cust_repeat_18,4,1,85,6,242865,141,43,156,netbanking,True,recovered,237592,2026-08-01 05:51:04+00:00
0e907f35-3a64-43c9-840c-ee87941cbf95,1468395,abandoned_checkout,customer_abandoned,cust_4d1b0a7fcdd1334d,0,0,60,0,32103,,,257,card,False,not_recovered,0,2026-08-01 05:51:26+00:00
9598771b-e786-46a3-8624-41009baf6437,1350211,abandoned_checkout,customer_abandoned,cust_repeat_150,10,0,366,13,127309,161,,258,upi,False,not_recovered,0,2026-08-01 06:49:36+00:00
207865ee-739c-41f8-8031-95d48e71f1d2,466455,abandoned_checkout,customer_abandoned,cust_23f91a037650788b,0,0,1,1,268522,,,138,upi,True,recovered,466455,2026-08-01 07:02:36+00:00
823cbd60-0140-4025-861d-3a49d4350ada,1069596,failed,card_declined,cust_12928848c0f7f57d,0,1,45,0,195579,,149,208,card,True,recovered,1069596,2026-08-01 07:31:56+00:00
9607b298-a76b-4a9b-98b6-7eee9085f673,27376,failed,insufficient_funds,cust_0a0a13806690a131,0,0,24,1,126054,,,194,netbanking,True,recovered,27376,2026-08-01 08:14:17+00:00
22ad5a01-bee3-4bc1-b5e3-102ac3b0a036,1129670,failed,network_error,cust_baabdda76c8beec0,0,0,2,2,159150,,,325,card,False,not_recovered,0,2026-08-01 08:56:29+00:00
9141fdbe-f7b7-4254-b91f-c9c7caad4693,888901,failed,network_error,cust_c8e547387dc644f0,0,0,26,0,271933,,,88,netbanking,True,recovered,888901,2026-08-01 09:38:36+00:00
98987ba1-f2fd-439d-866e-b8af4aff0b05,1835678,failed,insufficient_funds,cust_3cb547a1f7ff7b43,0,0,38,2,284081,,,32,upi,True,recovered,1835678,2026-08-01 10:20:04+00:00
57909591-b3ad-43db-a566-a9a55ab0303d,1266637,succeeded,,cust_repeat_62,8,0,831,5,378077,23,,122,netbanking,False,not_recovered,0,2026-08-01 10:56:38+00:00
de68801e-46e4-48f6-8d27-4bdb1a346790,77592,succeeded,,cust_2e376bd54661b85a,0,0,18,2,161693,,,176,upi,False,not_recovered,0,2026-08-01 12:39:48+00:00
d33c04d8-7c95-41e7-a0c2-a0b6093c91d2,1020678,succeeded,,cust_46aa3868c4798105,0,2,48,1,127301,,1,31,netbanking,False,not_recovered,0,2026-08-01 13:15:54+00:00
c048b415-39be-40bd-acae-31bb0722604a,639359,succeeded,,cust_repeat_182,7,0,488,3,100951,157,,115,card,False,not_recovered,0,2026-08-01 17:10:46+00:00
c1916687-11d3-4a1d-b9ff-22bc73f36144,985363,failed,otp_timeout,cust_d29bf1f2ba695034,0,0,45,2,151352,,,50,card,True,recovered,985363,2026-08-01 18:22:54+00:00
bd36d96b-a186-4fd7-86ed-d638c61b5b45,1338837,failed,insufficient_funds,cust_e05cc750f3b92a37,0,0,52,0,65280,,,59,upi,True,recovered,1338837,2026-08-01 18:33:32+00:00
f17fd7dd-6a37-4477-b928-762f0669894c,253110,abandoned_checkout,customer_abandoned,cust_08b4fb5681f1bd77,0,0,23,1,197543,,,471,card,True,recovered,253110,2026-08-01 18:50:01+00:00
19ae06be-06ae-4c1f-ad18-d28347265644,1585700,succeeded,,cust_3e810bfb689b8520,0,0,19,2,95411,,,34,netbanking,False,not_recovered,0,2026-08-01 19:03:37+00:00
9a51cc0a-fbf0-44dc-93f1-3edd80199e51,1608962,succeeded,,cust_repeat_68,7,0,673,8,398964,147,,118,card,False,not_recovered,0,2026-08-01 19:14:37+00:00
aed0b4dd-3e36-46b3-80f9-3d43845926d5,1684510,failed,otp_timeout,cust_d7929da222725129,0,0,59,2,268395,,,25,upi,True,recovered,1684510,2026-08-01 19:20:32+00:00
f4049cbf-b387-4e91-bbad-0b8e654b93dc,1227458,abandoned_checkout,customer_abandoned,cust_15646bb7b16a50a0,0,0,20,1,33892,,,569,netbanking,False,not_recovered,0,2026-08-01 19:34:40+00:00
d0db9891-38b7-4a3b-b715-63b26f10300a,971297,succeeded,,cust_8799da4db1a69ff8,0,0,5,0,225613,,,33,card,False,not_recovered,0,2026-08-01 19:44:04+00:00
e92c7ee2-476b-4d0e-892b-445a313f4a13,814438,failed,network_error,cust_repeat_191,4,0,171,1,420104,428,,232,upi,True,recovered,814438,2026-08-01 20:26:34+00:00
b567274a-88ae-4f7c-a47b-5b1f516e2c7b,921768,succeeded,,cust_repeat_184,6,5,960,8,207330,130,28,106,netbanking,False,not_recovered,0,2026-08-01 20:31:48+00:00
224bfb60-acf8-445b-bd4d-00ed9dd9b444,527000,failed,card_declined,cust_884eb47d2f8d8a9b,0,0,39,2,195618,,,253,netbanking,True,recovered,527000,2026-08-01 21:12:58+00:00
ec2caa23-62ce-4a53-a542-89cc4f0c3d35,1170348,failed,otp_timeout,cust_repeat_196,6,0,850,6,747877,13,,62,netbanking,False,not_recovered,0,2026-08-01 22:17:30+00:00
bdb22056-6667-4e53-bd8b-ce0b047db316,1207435,failed,insufficient_funds,cust_39a18d2f7be96953,0,1,50,1,29605,,52,67,upi,False,not_recovered,0,2026-08-01 22:28:25+00:00
97cf3591-d04a-4adc-9e3d-0222ffc9b909,1023091,failed,insufficient_funds,cust_de128a07a3d7fbc4,0,2,57,2,38608,,3,349,card,False,not_recovered,0,2026-08-01 22:58:16+00:00
b33f56f7-bdbe-47f1-8df8-cba607c00613,1932782,failed,network_error,cust_repeat_55,7,2,681,5,283502,83,140,223,card,True,recovered,1932782,2026-08-02 00:48:53+00:00
22a98565-425f-4b39-88e1-500798537868,510234,succeeded,,cust_08abe7394dd548fe,0,0,0,1,115609,,,172,card,False,not_recovered,0,2026-08-02 02:45:40+00:00
f3c7e47c-2244-45ed-a116-16eccff4dc04,1005878,failed,insufficient_funds,cust_73eca7f1a9e6d304,0,2,55,2,24803,,130,247,card,False,not_recovered,0,2026-08-02 03:02:35+00:00
f6eb318c-db90-498b-b110-b607d4e362de,109247,failed,network_error,cust_447bde42fc2fefdf,0,0,28,2,204545,,,52,card,True,recovered,109247,2026-08-02 05:20:25+00:00
d6c2d417-dd2f-4c7f-b423-537f8192ae48,611629,succeeded,,cust_4fe020864d397931,0,0,26,0,249659,,,46,card,False,not_recovered,0,2026-08-02 05:39:25+00:00
ae21469f-4165-4513-be5d-a26411a9bd27,1481823,failed,otp_timeout,cust_575ec87a171ac826,0,0,56,2,174981,,,128,netbanking,False,not_recovered,0,2026-08-02 06:21:13+00:00
86a078b2-c56b-458f-8cb2-857bc47a9f59,302421,succeeded,,cust_857de1efc0946fdc,0,0,19,1,37162,,,168,netbanking,False,not_recovered,0,2026-08-02 06:22:56+00:00
29963e26-188e-48ef-a731-db591ad8b6cc,678695,failed,otp_timeout,cust_1bdf82647963b417,0,0,28,2,247902,,,78,card,True,recovered,678695,2026-08-02 06:43:51+00:00
a9fbee9e-4590-430c-a4c6-a35da83d8eb1,708998,failed,otp_timeout,cust_5adf9c1e2a8a3c0e,0,2,3,1,108347,,133,205,netbanking,False,not_recovered,0,2026-08-02 07:12:49+00:00
702d73df-2e14-4cde-997f-7b0f3096a1b0,995974,abandoned_checkout,customer_abandoned,cust_repeat_178,4,0,229,7,314779,191,,579,netbanking,True,recovered,995974,2026-08-02 07:48:43+00:00
a3511b19-89dc-4368-ad5e-57c386aef97c,370235,failed,card_declined,cust_36fb5e35bcd67d3a,0,0,29,0,67837,,,286,card,False,not_recovered,0,2026-08-02 10:19:57+00:00
acd34c4c-2002-48a2-83bd-ce69661be27e,1543469,succeeded,,cust_f964b238eea62409,0,2,37,0,178941,,74,92,upi,False,not_recovered,0,2026-08-02 10:38:45+00:00
020735c2-d95e-4cc9-80a4-da9a68c683b3,1473138,abandoned_checkout,customer_abandoned,cust_repeat_79,3,0,277,3,487021,388,,93,netbanking,True,recovered,1473138,2026-08-02 10:56:56+00:00
44d7d17a-e9c0-4940-aca2-3ce297f377a8,958147,succeeded,,cust_9a7d4a01b322d567,0,0,49,2,104026,,,76,card,False,not_recovered,0,2026-08-02 11:18:45+00:00
6e3d2c37-33c0-4e30-b0c0-80f36f3da795,505812,failed,card_declined,cust_0e94c11a02f3d98a,0,0,25,1,51820,,,304,upi,False,not_recovered,0,2026-08-02 12:39:35+00:00
c27f19ee-44dc-457a-b2e0-aea20e9d7a4a,96132,failed,otp_timeout,cust_edbbb6ba2144eea9,0,0,49,1,246991,,,341,upi,True,recovered,96132,2026-08-02 13:25:37+00:00
f526900a-747c-405b-a982-f96645106f76,920276,failed,network_error,cust_30264567437b5e2f,0,0,45,1,20372,,,227,upi,False,not_recovered,0,2026-08-02 13:36:14+00:00
4fcf4c58-72c0-4915-b57b-e5fff569b260,966369,failed,otp_timeout,cust_54311e40809f2359,0,0,6,1,242570,,,207,netbanking,True,recovered,966369,2026-08-02 15:02:00+00:00
7f3faa3b-c8f2-43b5-9737-2412fb288520,193690,succeeded,,cust_55fdd65f1846630c,0,0,58,0,274978,,,49,netbanking,False,not_recovered,0,2026-08-02 15:52:02+00:00
505f71b4-1c77-4193-a411-69875b547096,887476,succeeded,,cust_6469df596e8604e2,0,2,38,1,139415,,135,114,netbanking,False,not_recovered,0,2026-08-02 15:59:31+00:00
1b686c9a-f2c5-4b3e-a4e5-a5a7e29ad397,1759687,abandoned_checkout,customer_abandoned,cust_c44b8dd5dd217bcb,0,0,17,1,37161,,,379,card,True,recovered,1759687,2026-08-02 16:23:42+00:00
cd0bad03-58b2-4c23-8604-ae084f5a5811,1739156,failed,insufficient_funds,cust_ae97d64b4b9616a7,0,0,11,1,43588,,,200,card,False,not_recovered,0,2026-08-02 16:53:27+00:00
7d6b53ca-dccc-413d-a33d-37a02e3689ac,1002770,succeeded,,cust_eae99da9843f6534,0,0,57,1,180907,,,160,netbanking,False,not_recovered,0,2026-08-02 17:33:55+00:00
f9ba32eb-a5c7-40a8-8b6a-fd2907ba5bfa,600241,failed,otp_timeout,cust_2fb1d2e02ab28aeb,0,2,51,2,261893,,95,275,upi,True,recovered,600241,2026-08-02 18:10:19+00:00
b83e4170-4f48-4b4d-add8-61464979f567,801312,succeeded,,cust_repeat_61,5,0,212,7,73353,72,,50,netbanking,False,not_recovered,0,2026-08-02 19:12:18+00:00
f1b7faba-761b-47c4-9589-06ba07ce834b,564397,succeeded,,cust_6bcfe11a3885ccb2,10,3,565,4,253726,133,104,120,upi,False,not_recovered,0,2026-08-02 20:45:55+00:00
46fb5f74-a837-4787-9134-d72349ecfe99,1991322,failed,otp_timeout,cust_fa1d9aca5416d8a3,0,1,18,1,96818,,31,167,upi,True,recovered,1991322,2026-08-02 21:01:42+00:00
e03c8d0a-8076-4a59-b5ef-3ca46c957803,1943364,succeeded,,cust_f970f06e5a7e34df,0,0,18,0,52098,,,115,upi,False,not_recovered,0,2026-08-02 21:03:25+00:00
4e3cf7cb-f69a-4a19-8665-5b54642227ff,1082396,failed,otp_timeout,cust_d6d8f08caccf06c7,0,0,1,0,155911,,,297,card,False,not_recovered,0,2026-08-02 21:16:41+00:00
71463c4d-04ff-4684-9c98-df6b04382ccb,1629212,failed,insufficient_funds,cust_abe65ae7eba68804,0,0,41,0,225366,,,238,upi,False,not_recovered,0,2026-08-02 21:21:09+00:00
32520023-bebc-4482-a6df-c2c5b4402ed8,635912,failed,network_error,cust_bee31133a8ee7987,0,0,4,2,147581,,,375,netbanking,True,recovered,635912,2026-08-03 00:22:58+00:00
e41951a9-232a-42a5-9ea6-0f78e860aeb9,82201,failed,otp_timeout,cust_repeat_197,7,0,1036,2,400436,62,,59,netbanking,True,recovered,82201,2026-08-03 00:27:49+00:00
9f2f3293-b77f-407e-b009-a29ccf1da114,564060,succeeded,,cust_eaf8a309819e632b,0,0,1,1,188732,,,104,card,False,not_recovered,0,2026-08-03 00:30:31+00:00
e191fcd6-e900-43e8-bc0b-09c108c2c6cc,1058180,failed,card_declined,cust_5d207845f6c4e651,0,0,11,2,101981,,,349,card,False,not_recovered,0,2026-08-03 02:15:36+00:00
9dce8cff-5af0-4eb5-9a9e-864083a3c8af,1501718,abandoned_checkout,customer_abandoned,cust_44a4cef23d842a45,0,0,22,1,177413,,,566,upi,True,recovered,1501718,2026-08-03 03:15:30+00:00
d9f7aef6-d13e-4516-ae27-c7aaf1378be4,1628376,failed,card_declined,cust_e41b2e30e61e3bc8,0,0,30,2,288689,,,348,card,False,not_recovered,0,2026-08-03 03:24:53+00:00
89a0679b-50dd-4236-b07b-182c504a371e,1617936,failed,otp_timeout,cust_repeat_58,3,3,200,3,195987,479,44,314,upi,False,not_recovered,0,2026-08-03 03:50:38+00:00
5b336a0a-497b-4b0b-8425-4b0f752db8d8,1296132,abandoned_checkout,customer_abandoned,cust_79a4b6ee807fcedf,0,0,1,1,149008,,,213,card,True,recovered,1296132,2026-08-03 04:44:17+00:00
90aa1dcc-b1ff-441f-b2aa-080dbb34d21d,97608,failed,insufficient_funds,cust_77ea45c88420554a,0,0,46,0,149232,,,193,upi,False,not_recovered,0,2026-08-03 04:48:34+00:00
1a033ff2-b343-4321-bb6f-daa60e7b31ee,1316329,failed,otp_timeout,cust_repeat_173,7,0,471,5,465823,45,,146,upi,True,recovered,1316329,2026-08-03 05:15:32+00:00
41b0caf3-6df2-41ea-ad01-89bfaf1f57ec,859403,failed,card_declined,cust_repeat_158,7,1,560,3,707959,13,100,144,netbanking,False,not_recovered,0,2026-08-03 06:10:16+00:00
4dce143d-f273-4d8f-835e-512f7efb94b2,1303888,failed,insufficient_funds,cust_6cb506eb609a3b80,0,0,17,2,27578,,,351,upi,False,not_recovered,0,2026-08-03 06:14:01+00:00
24b7e511-6973-49a5-bc70-627edeb1198a,182690,failed,insufficient_funds,cust_4a34cc1dd3208070,0,0,36,2,104649,,,357,netbanking,True,recovered,182690,2026-08-03 07:37:46+00:00
5f4fded4-fdc7-40d3-892b-1f27559846ec,1895789,failed,otp_timeout,cust_repeat_84,6,0,853,0,120636,132,,90,card,True,recovered,1895789,2026-08-03 08:31:14+00:00
91c3fe0d-381b-4603-b819-19dbf9f6d9a2,149095,succeeded,,cust_repeat_106,10,0,317,7,652575,164,,30,upi,False,not_recovered,0,2026-08-03 09:08:11+00:00
6f1e8b33-6a62-46d7-8012-639fbd9c3e96,1283285,failed,insufficient_funds,cust_bb2489395a63d857,0,0,49,2,186341,,,359,netbanking,False,not_recovered,0,2026-08-03 09:34:22+00:00
63e9a431-2355-40b0-8e85-6b32c6753e8e,641548,succeeded,,cust_repeat_93,9,1,450,2,509796,104,53,170,upi,False,not_recovered,0,2026-08-03 09:39:12+00:00
b5085422-010a-47b9-8ba2-2b4df87fed77,153206,succeeded,,cust_81b29ee11b922ce1,0,0,58,1,108691,,,112,netbanking,False,not_recovered,0,2026-08-03 09:51:08+00:00
2d30db89-ac0d-4c0b-b30c-66912848ff8d,321611,succeeded,,cust_repeat_26,3,0,365,1,123777,49,,57,card,False,not_recovered,0,2026-08-03 10:05:28+00:00
08eeacae-f1a6-4982-bd10-6cef452eaa0a,787592,failed,card_declined,cust_a7bcc1ba30ec4038,0,0,48,2,140305,,,208,upi,True,recovered,787592,2026-08-03 10:21:10+00:00
f77f0b36-61fe-4694-b4f9-4f4bc6d2ae72,1129599,failed,otp_timeout,cust_b34ae695aa78d0e9,0,1,37,0,21783,,114,157,netbanking,True,recovered,1129599,2026-08-03 10:22:33+00:00
dc9cc5ef-8587-4f30-a678-c108ac07c325,115485,failed,insufficient_funds,cust_880fee9c51e4cd44,0,1,1,1,58270,,126,391,netbanking,False,not_recovered,0,2026-08-03 11:35:16+00:00
f07bba5c-b770-448f-a3ca-2aa1f3dd1319,1299588,abandoned_checkout,customer_abandoned,cust_repeat_0,7,1,1097,1,74724,36,131,510,upi,True,recovered,1299588,2026-08-03 14:26:33+00:00
f0025c35-eea1-4cfa-98f4-02018499f435,321739,abandoned_checkout,customer_abandoned,cust_5f7dcd8221a254e4,0,0,12,1,20082,,,496,upi,True,recovered,321739,2026-08-03 15:32:28+00:00
d75d964c-3af5-413c-a7d8-173596819d48,776875,failed,otp_timeout,cust_8fd0d0d8e48a5be6,0,0,35,1,254200,,,375,upi,True,recovered,776875,2026-08-03 17:15:25+00:00
982013e0-4dc5-41e3-bbf5-a270c995e4c7,185610,succeeded,,cust_cb335eb2f10787e8,0,0,46,0,91032,,,120,upi,False,not_recovered,0,2026-08-03 17:34:48+00:00
e50f9738-f2cb-496a-9064-f9957ccc6023,1218805,failed,otp_timeout,cust_df3fbed0596fbe77,0,2,58,2,187813,,155,386,netbanking,False,not_recovered,0,2026-08-03 18:11:46+00:00
145ba62b-ff0b-4526-a180-f192f47f22f4,1940273,failed,card_declined,cust_repeat_13,8,0,713,6,552771,18,,197,upi,False,not_recovered,0,2026-08-03 18:37:43+00:00
da215f94-e55c-4b95-95e5-e56f34b67623,211864,failed,insufficient_funds,cust_45163f631cf81b72,0,2,59,0,119438,,168,271,card,True,recovered,211864,2026-08-03 18:40:18+00:00
e6e1840b-46a7-4551-ab11-cb2a02681023,60924,succeeded,,cust_62697db7215ff33a,0,0,26,0,87110,,,179,card,False,not_recovered,0,2026-08-03 19:05:27+00:00
91a5e478-5335-4e87-89a0-2c558310c4ea,309849,succeeded,,cust_3940ec2e01d287db,0,0,30,2,90825,,,87,netbanking,False,not_recovered,0,2026-08-03 19:17:26+00:00
6f6e260c-3ed9-4e8c-8f51-af112f90ea8c,1483147,succeeded,,cust_repeat_131,8,5,1073,7,127763,94,44,40,upi,False,not_recovered,0,2026-08-03 19:30:37+00:00
57399151-1d62-4ddd-b5b0-0634bcca63ec,801042,failed,insufficient_funds,cust_repeat_67,4,0,329,2,458555,154,,22,upi,True,recovered,801042,2026-08-03 20:41:05+00:00
81af71b2-c749-4d21-a015-218b104bf883,1347384,failed,insufficient_funds,cust_5979ffcbf93739de,0,0,15,1,232751,,,79,card,True,recovered,1347384,2026-08-03 22:32:37+00:00
cf67e89c-bf73-4aec-9933-14ef145436f7,1707012,succeeded,,cust_f5c770180d235b09,0,1,44,1,131459,,16,131,upi,False,not_recovered,0,2026-08-03 22:54:19+00:00
be0814fc-01d8-41cf-bbaf-8fc346a8b088,958838,failed,network_error,cust_0d64b9720f95e0ee,0,2,55,0,222525,,48,209,netbanking,True,recovered,958838,2026-08-03 23:03:23+00:00
04b2cbaa-75fa-4e2f-a718-7e4e30fa9962,1022501,succeeded,,cust_664a8c6d1e9e19a0,0,0,37,1,42924,,,151,upi,False,not_recovered,0,2026-08-03 23:56:00+00:00
20f58f9c-38c0-41c1-9897-b59b7a3a3d5b,1443999,failed,network_error,cust_62c5b1ab65de4897,0,0,29,2,85278,,,222,netbanking,False,not_recovered,0,2026-08-04 02:28:07+00:00
a64676ec-685c-49f7-b7c8-ef9a7787e540,979590,succeeded,,cust_3f791ca5feb99cd7,0,0,42,1,181237,,,83,card,False,not_recovered,0,2026-08-04 02:33:44+00:00
4e1144ec-3800-49d2-9224-1f03eff0a539,347545,failed,network_error,cust_repeat_64,5,0,365,1,723571,146,,47,netbanking,True,recovered,347545,2026-08-04 02:35:14+00:00
5a5bc90c-8918-49c3-a115-0e89975929c1,738708,failed,otp_timeout,cust_6ec085d329a388ec,0,0,30,2,137545,,,193,upi,True,recovered,738708,2026-08-04 03:13:19+00:00
2e502427-de3f-453b-ab9a-77262440b064,147777,failed,card_declined,cust_2640e46328cab1d6,0,2,37,1,276645,,88,52,upi,True,recovered,147777,2026-08-04 06:14:38+00:00
4c47db9c-cbc7-43b4-b4e9-13d467a1ae48,657822,failed,otp_timeout,cust_7113f8c4f950a54a,0,0,43,2,298318,,,312,netbanking,False,not_recovered,0,2026-08-04 06:41:01+00:00
f949338b-67fb-4faf-a400-1b40007e33bd,1539992,succeeded,,cust_da828807db9e25f1,0,0,60,2,205432,,,94,netbanking,False,not_recovered,0,2026-08-04 07:08:19+00:00
3c5e7666-426b-4272-9734-891fc1c47378,117285,failed,otp_timeout,cust_92ce8343cbab46c1,0,1,2,0,81846,,86,262,netbanking,True,recovered,117285,2026-08-04 07:34:12+00:00
31e0a539-2e4d-4b99-9aef-e99a27e96ace,185570,succeeded,,cust_c5cc4068f200b74b,0,0,8,1,79556,,,171,netbanking,False,not_recovered,0,2026-08-04 08:52:44+00:00
31eb5db0-f274-42b6-acd8-83a2bcffebce,1378831,failed,card_declined,cust_6af7f853940851e7,0,1,16,1,68685,,95,352,netbanking,True,recovered,1378831,2026-08-04 09:29:09+00:00
4ef7a72d-0c0c-43e0-bdc1-a6feee931443,1457643,failed,card_declined,cust_repeat_75,7,0,406,9,249772,35,,264,card,True,recovered,1457643,2026-08-04 09:54:42+00:00
869a918c-0520-4efd-b08d-7c37ff07b9fa,1279200,failed,card_declined,cust_repeat_125,10,2,296,5,208435,89,155,384,card,True,recovered,1279200,2026-08-04 10:55:45+00:00
5bd4833f-062f-4131-8c90-9ccb703c0bff,795951,succeeded,,cust_1c16504175ca0ffb,0,0,40,0,222681,,,145,card,False,not_recovered,0,2026-08-04 11:59:29+00:00
9c0d1cf6-1aa1-43ed-9f3a-6216cdc69235,152002,failed,network_error,cust_8cca6f2bbf730b50,0,0,36,2,111997,,,53,netbanking,True,recovered,152002,2026-08-04 12:00:43+00:00
0c89127c-adeb-4e18-8cc4-9716a46fe042,1214730,failed,otp_timeout,cust_f84b95196c5fac8f,0,0,33,2,181863,,,51,netbanking,True,recovered,1214730,2026-08-04 12:04:21+00:00
6b606e4a-aa5f-44f8-b2a9-0e367b16dd5f,1178074,abandoned_checkout,customer_abandoned,cust_b85de88f13f650da,0,1,52,2,87378,,57,515,upi,False,not_recovered,0,2026-08-04 12:15:22+00:00
5e5c8c1f-3982-43a4-a213-abe6f4b150b7,1253081,failed,network_error,cust_repeat_87,2,0,73,3,117490,284,,41,upi,False,not_recovered,0,2026-08-04 12:15:35+00:00
0fad006c-4224-49ce-bfb2-6238392adf03,242289,failed,otp_timeout,cust_8f5caae26c9df8b3,0,0,47,2,172096,,,181,card,True,recovered,242289,2026-08-04 12:40:27+00:00
ef63edb3-7f7a-491d-9224-666199c4aaed,1834903,succeeded,,cust_744554908fa46b91,0,1,17,0,58375,,10,171,upi,False,not_recovered,0,2026-08-04 12:56:58+00:00
0c4ec123-8949-489a-99e8-6cf1b1b94460,761383,succeeded,,cust_9e8325916a427bc1,0,1,19,2,146402,,45,37,upi,False,not_recovered,0,2026-08-04 13:08:51+00:00
87c3927e-3626-422d-bc13-293975488500,1168504,succeeded,,cust_repeat_46,6,0,608,0,396032,77,,152,upi,False,not_recovered,0,2026-08-04 14:21:59+00:00
2cc85d5a-a21c-44f5-b49c-3085fb3f3952,460456,succeeded,,cust_88e07737c925c920,0,0,1,1,127517,,,72,upi,False,not_recovered,0,2026-08-04 14:38:24+00:00
1d0a24dd-5445-4146-8140-e755d11e5045,1497003,abandoned_checkout,customer_abandoned,cust_9218f3d9a8a89dbe,0,0,45,1,71885,,,311,netbanking,True,recovered,1497003,2026-08-04 15:28:31+00:00
82b3a6b8-79ad-40a7-af35-3529b746d399,940943,succeeded,,cust_bd812cb504e1427b,7,3,1152,6,614799,9,155,69,netbanking,False,not_recovered,0,2026-08-04 15:48:08+00:00
93405c4f-d8f5-4333-99f7-b29d7336f2f1,1229520,abandoned_checkout,customer_abandoned,cust_66f15807fb6b6364,0,0,16,2,189804,,,189,netbanking,False,not_recovered,0,2026-08-04 17:47:36+00:00
9dc936cf-8eee-48af-9518-b3d7c5245bd3,954339,succeeded,,cust_1bf07aa03d88adae,0,0,44,2,292396,,,50,netbanking,False,not_recovered,0,2026-08-04 18:54:05+00:00
70d75b3b-baa5-4346-81b1-aee4f9729e38,911314,succeeded,,cust_repeat_86,10,1,1008,0,304608,89,37,76,upi,False,not_recovered,0,2026-08-04 20:21:21+00:00
