id,synthetic_event_id,at_risk,recoverability,risk_reason,detected_at,ground_truth_recoverable,ground_truth_outcome
52edd4e2-5102-43ef-a696-a86843980541,a22c229e-9491-45fc-bdad-27830e32a11a,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:46.156465+00:00,False,not_recovered
ebada72c-ef09-4ba5-8504-856319ed52cb,1207b70c-6edb-4549-b286-41b4c66bf2eb,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:46.156465+00:00,True,recovered
cf205419-793d-499d-98a9-06cd12a3522a,106e247d-f71b-49fa-bfce-48ed2980fec2,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:46.156465+00:00,True,recovered
aeae639d-a93b-43fe-9914-4fd4c9b66e0a,a2ee3d69-0a57-4bcf-8b5a-a5f7bf6aa324,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:46.156465+00:00,True,recovered
0e7b3a3c-c27a-4b8e-a8fd-b9de919be715,742f7e8b-3232-4db6-9ee7-ddb340193f6f,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:46.156465+00:00,True,recovered
2e79e120-c179-49cd-b3cb-a1221a1e6249,055ffddb-1766-4cf9-ac94-338c9034cf3f,False,none,NOT_AT_RISK,2026-08-26 17:38:46.156465+00:00,False,not_recovered
5eea049b-83c3-4139-9c58-d3ae47e9e3cd,882bc11f-7ac8-488f-ac68-08d1fc49fed7,False,none,NOT_AT_RISK,2026-08-26 17:38:46.156465+00:00,False,not_recovered
e49948e3-02d9-432c-bc1c-97f2eee944a5,a2e649c5-dd7a-4a50-a7ce-69b9fa6b3326,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:46.156465+00:00,False,not_recovered
aff7913a-b56f-4b18-9712-0fdc727edf9f,998d1845-bd78-4440-9874-03fdd56cac1a,False,none,NOT_AT_RISK,2026-08-26 17:38:46.156465+00:00,False,not_recovered
f2ee771d-c8f0-463d-b216-f3163b5e7ccd,e875b537-db5d-42e4-a16a-c2d0d3183c94,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:46.156465+00:00,True,recovered
46aa9c51-9829-4cde-90fc-3e2b660ef66e,abbe0aa9-0d48-4663-bd25-70c820955049,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:46.156465+00:00,True,recovered
7372fa1c-ff2a-4202-b33b-c0586ef952ae,798f1fc2-0d9f-4118-bcf6-82f552ebaa34,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:46.156465+00:00,True,recovered
37c9874d-01d5-4733-969d-a916c0760140,d59aa963-a34d-4e2a-a115-ddb34e6afc94,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:46.156465+00:00,False,not_recovered
eb188ec6-fbf1-42fc-bf01-6fd0e155c821,9e5090b6-33d0-439b-8947-c98ab2ef08e0,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:46.156465+00:00,True,recovered
a3ae289c-6f08-47ec-a4c2-01c0033df7ba,fb64d038-17e6-4b58-9308-1510e778f4a6,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:46.156465+00:00,True,recovered
521b335e-9fb8-4671-9835-ec95a0ea3048,04677df0-06d7-4fe0-90b9-558348d3edf3,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:46.156465+00:00,True,recovered
dd7d2706-6734-4a9c-ba8a-b09700d1561e,903ce8d8-44e7-4d4b-bba5-e1f7c4620423,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:46.156465+00:00,True,recovered
d6929ed8-30f1-4fb8-a426-3d8f0319f48e,6188bd06-50e2-4a5f-9d62-907806d6cc59,False,none,NOT_AT_RISK,2026-08-26 17:38:46.156465+00:00,False,not_recovered
eda5339e-e2b0-4c3a-9925-b7205401ce6a,7e0e1920-714c-4938-a2f0-17646e472965,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:46.156465+00:00,True,recovered
c6c289b5-38cd-4292-b97d-6ff40038d644,d835db2c-b4e7-4dc6-9b2f-5e0fb72a6f67,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:46.156465+00:00,True,recovered
2d671df0-2768-427f-abc9-240ffe417f91,0e907f35-3a64-43c9-840c-ee87941cbf95,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:46.156465+00:00,False,not_recovered
a0513390-b12d-488b-b634-535375744dc1,9598771b-e786-46a3-8624-41009baf6437,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:46.156465+00:00,False,not_recovered
a5ebb986-4c82-4fc1-9dd9-a150b04b3fc4,207865ee-739c-41f8-8031-95d48e71f1d2,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:46.156465+00:00,True,recovered
7febb429-8e7a-498a-a330-7abbe28bdd8a,823cbd60-0140-4025-861d-3a49d4350ada,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:46.156465+00:00,True,recovered
50761076-48e6-4bd5-85d3-52d668a601a9,9607b298-a76b-4a9b-98b6-7eee9085f673,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:46.156465+00:00,True,recovered
9f348658-cc97-44f7-ab97-8ccd3e35f032,22ad5a01-bee3-4bc1-b5e3-102ac3b0a036,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:46.156465+00:00,False,not_recovered
f1cadd8d-5d5c-4a80-92d1-d3c9e93fee6d,9141fdbe-f7b7-4254-b91f-c9c7caad4693,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:46.156465+00:00,True,recovered
6cfbad6b-ea28-476a-b699-c96827bcc338,98987ba1-f2fd-439d-866e-b8af4aff0b05,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:46.156465+00:00,True,recovered
5cafe5b6-3cea-40dc-992c-864489cc9a3f,57909591-b3ad-43db-a566-a9a55ab0303d,False,none,NOT_AT_RISK,2026-08-26 17:38:46.156465+00:00,False,not_recovered
15a9e800-b449-4a39-b070-f0d4dc8996dc,de68801e-46e4-48f6-8d27-4bdb1a346790,False,none,NOT_AT_RISK,2026-08-26 17:38:46.156465+00:00,False,not_recovered
940b8db5-4c67-4873-b317-2ab39909ed75,d33c04d8-7c95-41e7-a0c2-a0b6093c91d2,False,none,NOT_AT_RISK,2026-08-26 17:38:46.156465+00:00,False,not_recovered
57c7bfd2-5ffc-46ac-acc2-a5433e5401e1,c048b415-39be-40bd-acae-31bb0722604a,False,none,NOT_AT_RISK,2026-08-26 17:38:46.156465+00:00,False,not_recovered
01b9cba7-a15f-46d4-ac87-a364e0713b23,c1916687-11d3-4a1d-b9ff-22bc73f36144,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:46.156465+00:00,True,recovered
8580b514-9060-4acd-8e35-2bd90853e564,bd36d96b-a186-4fd7-86ed-d638c61b5b45,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:46.156465+00:00,True,recovered
b36b555d-e6cd-424d-bb07-db6a06a2b8f7,f17fd7dd-6a37-4477-b928-762f0669894c,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:46.156465+00:00,True,recovered
9e9820c2-c3c6-4362-b31d-f9fd9b3027b1,19ae06be-06ae-4c1f-ad18-d28347265644,False,none,NOT_AT_RISK,2026-08-26 17:38:46.156465+00:00,False,not_recovered
b6540f36-3649-4822-ba93-5b58e38786b6,9a51cc0a-fbf0-44dc-93f1-3edd80199e51,False,none,NOT_AT_RISK,2026-08-26 17:38:46.156465+00:00,False,not_recovered
c92ae4fd-68cd-46f6-a14d-7806b7ed8276,aed0b4dd-3e36-46b3-80f9-3d43845926d5,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:46.156465+00:00,True,recovered
94956eb5-8bfc-4e2a-ace8-b3d1ceac08c0,f4049cbf-b387-4e91-bbad-0b8e654b93dc,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:46.156465+00:00,False,not_recovered
b54e6283-0afd-4c63-ad7b-14f27191eb33,d0db9891-38b7-4a3b-b715-63b26f10300a,False,none,NOT_AT_RISK,2026-08-26 17:38:46.156465+00:00,False,not_recovered
ee92b5cf-bde6-4f52-9b64-47c48cd9b1eb,e92c7ee2-476b-4d0e-892b-445a313f4a13,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:46.156465+00:00,True,recovered
9c3e1927-8345-4b1a-976d-ffed98655a54,b567274a-88ae-4f7c-a47b-5b1f516e2c7b,False,none,NOT_AT_RISK,2026-08-26 17:38:46.156465+00:00,False,not_recovered
b44516fb-555b-4321-94bf-61ff5c163e74,224bfb60-acf8-445b-bd4d-00ed9dd9b444,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:46.156465+00:00,True,recovered
c4d9ef3c-c599-4b9b-9681-a7b057192ce3,ec2caa23-62ce-4a53-a542-89cc4f0c3d35,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:46.156465+00:00,False,not_recovered
63776af3-6cc3-45bb-a202-a2400c36dddd,bdb22056-6667-4e53-bd8b-ce0b047db316,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:46.156465+00:00,False,not_recovered
1dbd90d3-88ad-4085-8d7a-c5347e9ba2fa,97cf3591-d04a-4adc-9e3d-0222ffc9b909,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:46.156465+00:00,False,not_recovered
134c0dfb-1aa8-406a-bec2-fe418ed436df,b33f56f7-bdbe-47f1-8df8-cba607c00613,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:46.156465+00:00,True,recovered
f97aae22-628a-45b1-a836-2ea608fc2a67,22a98565-425f-4b39-88e1-500798537868,False,none,NOT_AT_RISK,2026-08-26 17:38:46.156465+00:00,False,not_recovered
ee78fc2c-9482-4641-ba58-19ff95b80496,f3c7e47c-2244-45ed-a116-16eccff4dc04,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:46.156465+00:00,False,not_recovered
b9b7e56c-ba02-4b3d-a0ba-2f26a6ebd652,f6eb318c-db90-498b-b110-b607d4e362de,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:46.156465+00:00,True,recovered
48373ab8-a3b1-4a7e-9afc-d9daf5764918,d6c2d417-dd2f-4c7f-b423-537f8192ae48,False,none,NOT_AT_RISK,2026-08-26 17:38:46.156465+00:00,False,not_recovered
aaaf2e68-28de-40aa-b5c3-2eff9772e2ee,ae21469f-4165-4513-be5d-a26411a9bd27,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:46.156465+00:00,False,not_recovered
070dba32-4ebc-4d08-825b-dcbded4052a8,86a078b2-c56b-458f-8cb2-857bc47a9f59,False,none,NOT_AT_RISK,2026-08-26 17:38:46.156465+00:00,False,not_recovered
0d02bb6e-f777-4c32-a8a7-b709fa50debc,29963e26-188e-48ef-a731-db591ad8b6cc,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:46.156465+00:00,True,recovered
1c9a2391-ee4c-4043-a57e-15c54466fcc3,a9fbee9e-4590-430c-a4c6-a35da83d8eb1,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:46.156465+00:00,False,not_recovered
78981c4c-416f-4fe3-94b2-f0830baaaa63,702d73df-2e14-4cde-997f-7b0f3096a1b0,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:46.156465+00:00,True,recovered
29ad622f-9548-429b-b6cd-98ea67b855aa,a3511b19-89dc-4368-ad5e-57c386aef97c,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:46.156465+00:00,False,not_recovered
feb2e522-dc6e-420f-92f2-04c5a9cb7397,acd34c4c-2002-48a2-83bd-ce69661be27e,False,none,NOT_AT_RISK,2026-08-26 17:38:46.156465+00:00,False,not_recovered
a4707e9b-c9b9-4126-847f-4c4de28e821e,020735c2-d95e-4cc9-80a4-da9a68c683b3,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:46.156465+00:00,True,recovered
3dda98b6-74fa-407c-b80d-28c9c0250230,44d7d17a-e9c0-4940-aca2-3ce297f377a8,False,none,NOT_AT_RISK,2026-08-26 17:38:46.156465+00:00,False,not_recovered
38f21f3d-b287-49f7-a2e9-bfc8764f7a53,6e3d2c37-33c0-4e30-b0c0-80f36f3da795,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:46.156465+00:00,False,not_recovered
d63cb7f7-fa0f-4963-846a-c1522e48c79f,c27f19ee-44dc-457a-b2e0-aea20e9d7a4a,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,True,recovered
0d327228-a45a-4e08-b00f-5b7474d5f1ff,f526900a-747c-405b-a982-f96645106f76,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,False,not_recovered
54434442-44d4-429b-ab8e-f12276c11a3c,4fcf4c58-72c0-4915-b57b-e5fff569b260,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,True,recovered
2458880c-dd2d-43f6-899e-076f2f182386,7f3faa3b-c8f2-43b5-9737-2412fb288520,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
9367dae6-0373-4e4e-b23c-7fac2f9d3947,505f71b4-1c77-4193-a411-69875b547096,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
eb083484-0a27-44f0-b11b-c8298f982cfa,1b686c9a-f2c5-4b3e-a4e5-a5a7e29ad397,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:47.543747+00:00,True,recovered
6067e86e-aad8-42ba-86e4-f6666969aa4a,cd0bad03-58b2-4c23-8604-ae084f5a5811,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:47.543747+00:00,False,not_recovered
66039407-9974-4525-8a01-1b4f644ed83b,7d6b53ca-dccc-413d-a33d-37a02e3689ac,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
df6b4d37-26ce-429a-8370-8a2bc9ce7b6f,f9ba32eb-a5c7-40a8-8b6a-fd2907ba5bfa,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,True,recovered
e8e5dbcc-d44e-457f-b51d-aa0c89d0d8f5,b83e4170-4f48-4b4d-add8-61464979f567,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
44623a27-d42c-4a4d-9923-4fa06a8b906b,f1b7faba-761b-47c4-9589-06ba07ce834b,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
f9ac4152-bd3e-446c-9cc5-64433bb1a526,46fb5f74-a837-4787-9134-d72349ecfe99,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,True,recovered
3a0bf243-6a22-4e5e-afa7-27facbc9811a,e03c8d0a-8076-4a59-b5ef-3ca46c957803,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
c8a74ec1-5dde-4b30-be78-deedf3ab6ed8,4e3cf7cb-f69a-4a19-8665-5b54642227ff,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,False,not_recovered
9a72c7c3-63b6-4eee-93c8-177807f88ac7,71463c4d-04ff-4684-9c98-df6b04382ccb,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:47.543747+00:00,False,not_recovered
af1f2bbc-5b75-4a02-a81a-c5aae25ede68,32520023-bebc-4482-a6df-c2c5b4402ed8,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,True,recovered
8e77e333-75a0-4dd9-8141-94fa4bc8e550,e41951a9-232a-42a5-9ea6-0f78e860aeb9,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,True,recovered
f36d7ab6-f1d0-437b-939c-c941bdd0dbe9,9f2f3293-b77f-407e-b009-a29ccf1da114,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
8cff6280-b5d8-4019-b9ff-0a1c6cc9beda,e191fcd6-e900-43e8-bc0b-09c108c2c6cc,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:47.543747+00:00,False,not_recovered
bdcfa4cd-21cc-4f16-a0e6-61d530f55468,9dce8cff-5af0-4eb5-9a9e-864083a3c8af,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:47.543747+00:00,True,recovered
2c60bb35-cc6b-4795-85d3-ada83b3c04b0,d9f7aef6-d13e-4516-ae27-c7aaf1378be4,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:47.543747+00:00,False,not_recovered
5dc5a624-b881-45c5-b48f-b80f2fe7e8a2,89a0679b-50dd-4236-b07b-182c504a371e,True,none,EXHAUSTED_ATTEMPTS,2026-08-26 17:38:47.543747+00:00,False,not_recovered
4f777ef2-fa14-40f8-8036-ed55a1d08074,5b336a0a-497b-4b0b-8425-4b0f752db8d8,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:47.543747+00:00,True,recovered
9bc468e1-97a1-47da-b909-bd1647c76d61,90aa1dcc-b1ff-441f-b2aa-080dbb34d21d,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:47.543747+00:00,False,not_recovered
1b536b1b-9d62-4d58-a4ce-ad4af398db8a,1a033ff2-b343-4321-bb6f-daa60e7b31ee,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,True,recovered
8a5da821-27bb-4ce5-96b1-fd24b0d5a049,41b0caf3-6df2-41ea-ad01-89bfaf1f57ec,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:47.543747+00:00,False,not_recovered
ed4fba20-091e-4fcb-9c9a-3bea2cfc8f2a,4dce143d-f273-4d8f-835e-512f7efb94b2,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:47.543747+00:00,False,not_recovered
3c499ef3-636b-40ae-802e-3754e89f5ded,24b7e511-6973-49a5-bc70-627edeb1198a,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:47.543747+00:00,True,recovered
8e4afa6d-1e8a-4464-9129-3868ac821943,5f4fded4-fdc7-40d3-892b-1f27559846ec,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,True,recovered
4ba81564-89e9-43b7-a115-971344d88578,91c3fe0d-381b-4603-b819-19dbf9f6d9a2,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
14163084-8a1c-4508-b88c-58c5f4091f8e,6f1e8b33-6a62-46d7-8012-639fbd9c3e96,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:47.543747+00:00,False,not_recovered
3cd3f8be-44e4-4ab7-bac9-a38dfa2fd390,63e9a431-2355-40b0-8e85-6b32c6753e8e,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
8a232d43-1bf3-4c87-a528-b6d97fc8a2df,b5085422-010a-47b9-8ba2-2b4df87fed77,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
a3131180-b326-4e7f-9e04-158dc3f096cd,2d30db89-ac0d-4c0b-b30c-66912848ff8d,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
e09a9165-5d00-4c5a-9091-84801f499468,08eeacae-f1a6-4982-bd10-6cef452eaa0a,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:47.543747+00:00,True,recovered
b565f1d1-a198-4149-ab9d-c8be7958b8c0,f77f0b36-61fe-4694-b4f9-4f4bc6d2ae72,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,True,recovered
9aa019e0-a5e9-4bd0-a290-a878c648d4a0,dc9cc5ef-8587-4f30-a678-c108ac07c325,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:47.543747+00:00,False,not_recovered
d953ac3f-42f3-47a1-95a6-b31f63bf31b0,f07bba5c-b770-448f-a3ca-2aa1f3dd1319,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:47.543747+00:00,True,recovered
6a2ab416-0301-45b3-955d-e8d1cbd36810,f0025c35-eea1-4cfa-98f4-02018499f435,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:47.543747+00:00,True,recovered
e0c95d74-38e0-4ed1-b677-02d884cbd97d,d75d964c-3af5-413c-a7d8-173596819d48,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,True,recovered
ce5c3393-1f70-4b0b-a283-c2f9e4b20cb0,982013e0-4dc5-41e3-bbf5-a270c995e4c7,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
495839fd-5a24-4994-b598-5bdcedbfbc6b,e50f9738-f2cb-496a-9064-f9957ccc6023,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,False,not_recovered
a3aa9ad4-43b1-4bc6-a97d-f24030c3998c,145ba62b-ff0b-4526-a180-f192f47f22f4,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:47.543747+00:00,False,not_recovered
deb9eb8d-2981-4eee-9b48-54c71b2bf6c2,da215f94-e55c-4b95-95e5-e56f34b67623,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:47.543747+00:00,True,recovered
0ddc4d80-1850-421f-b366-c0e290831ac2,e6e1840b-46a7-4551-ab11-cb2a02681023,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
81a2bdd5-050e-4e79-859a-96b075ae1e70,91a5e478-5335-4e87-89a0-2c558310c4ea,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
d0060bd0-a3be-4c8d-ad91-2ad8fba8782e,6f6e260c-3ed9-4e8c-8f51-af112f90ea8c,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
2ecdf94a-2532-4d76-9232-11901d17912f,57399151-1d62-4ddd-b5b0-0634bcca63ec,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:47.543747+00:00,True,recovered
351596cc-029a-49d7-81e6-c5b3096689a1,81af71b2-c749-4d21-a015-218b104bf883,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:47.543747+00:00,True,recovered
7dad43c9-b8f4-492d-8582-8c688a2e87fd,cf67e89c-bf73-4aec-9933-14ef145436f7,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
5578b699-b0f5-4d92-a12d-ff5ab38d53ff,be0814fc-01d8-41cf-bbaf-8fc346a8b088,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,True,recovered
720eed75-2cee-48ef-a36d-03a449999697,04b2cbaa-75fa-4e2f-a718-7e4e30fa9962,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
82d2d9db-63b1-4d54-b11d-d9e20c417afd,20f58f9c-38c0-41c1-9897-b59b7a3a3d5b,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,False,not_recovered
a598300a-2553-4f26-8900-39882ca994fa,a64676ec-685c-49f7-b7c8-ef9a7787e540,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
14d7de0d-e59d-4047-a524-ce7fcdfc54eb,4e1144ec-3800-49d2-9224-1f03eff0a539,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,True,recovered
5bfb0742-a7bc-4ad4-9c3a-dea49327e4b5,5a5bc90c-8918-49c3-a115-0e89975929c1,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,True,recovered
ac98b406-f665-4b37-a8cb-df387aea02aa,2e502427-de3f-453b-ab9a-77262440b064,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:47.543747+00:00,True,recovered
fdbb4949-6233-457c-9918-c234b303e9b9,4c47db9c-cbc7-43b4-b4e9-13d467a1ae48,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,False,not_recovered
242ffda0-f1ea-4797-a392-965f604ed2da,f949338b-67fb-4faf-a400-1b40007e33bd,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
0e5ee1eb-1cb3-4ad6-a191-4b58916a9451,3c5e7666-426b-4272-9734-891fc1c47378,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,True,recovered
a2e827d2-315f-439a-95c8-3a1f438f103e,31e0a539-2e4d-4b99-9aef-e99a27e96ace,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
7a9ed9fe-8ceb-4a25-9f98-e7c9dd2f5d0f,31eb5db0-f274-42b6-acd8-83a2bcffebce,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:47.543747+00:00,True,recovered
7063f86c-74b6-40e2-a6b2-bdf8bcafce70,4ef7a72d-0c0c-43e0-bdc1-a6feee931443,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:47.543747+00:00,True,recovered
d4906fbb-401b-43e1-b5e2-5f642bfae035,869a918c-0520-4efd-b08d-7c37ff07b9fa,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:47.543747+00:00,True,recovered
841beb30-f026-4939-a00b-efaa7119bb9a,5bd4833f-062f-4131-8c90-9ccb703c0bff,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
01433311-a164-46f1-9598-71219dce56c6,9c0d1cf6-1aa1-43ed-9f3a-6216cdc69235,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,True,recovered
3447b87d-68a1-4d1b-81a9-13b78070620e,0c89127c-adeb-4e18-8cc4-9716a46fe042,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,True,recovered
4945c121-54fb-4b6f-99ac-6446d4734953,6b606e4a-aa5f-44f8-b2a9-0e367b16dd5f,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:47.543747+00:00,False,not_recovered
21c46df6-c4ba-42dd-b663-c0536daecf9c,5e5c8c1f-3982-43a4-a213-abe6f4b150b7,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,False,not_recovered
3248b8cb-d960-4fb3-96a5-729b63acc24e,0fad006c-4224-49ce-bfb2-6238392adf03,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,True,recovered
389ec772-2caa-432b-92a6-1d97ea77bab3,ef63edb3-7f7a-491d-9224-666199c4aaed,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
e2dd561d-0b81-4c30-b48a-709be05ad5a5,0c4ec123-8949-489a-99e8-6cf1b1b94460,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
f24e03a1-2471-46be-8d1a-571c8d7e8bdb,87c3927e-3626-422d-bc13-293975488500,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
1040e00e-6d5a-480f-b6e8-5adce55b199a,2cc85d5a-a21c-44f5-b49c-3085fb3f3952,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
1e3e6497-c5aa-499b-9891-9489d929cb98,1d0a24dd-5445-4146-8140-e755d11e5045,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:47.543747+00:00,True,recovered
1de7466e-1deb-42e4-ac9d-c0f934b12871,82b3a6b8-79ad-40a7-af35-3529b746d399,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
f2b6a5a7-8e67-4257-927d-f2a5e5a9a295,93405c4f-d8f5-4333-99f7-b29d7336f2f1,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:47.543747+00:00,False,not_recovered
5d0da667-f353-4687-b1b7-985c52a1fbf4,9dc936cf-8eee-48af-9518-b3d7c5245bd3,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
